customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,"has_churned
",has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,avg_monthly_charge,contract_type,phone_type,internet_type
2626-VEEWG,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.4,1284.2,No,66.19587629,FALSE,FALSE,TRUE,FALSE,FALSE,3,2016-01-20,$19.40,2 Year,One Line,No Internet Service
2632-IVXVF,Female,0,Yes,Yes,2,2,2,Credit card (automatic),111.75,7511.3,No,67.21521253,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-12-20,$111.75,2 Year,Two or More Lines,Fiber Optic
2632-TACXW,Female,0,Yes,No,2,0,2,Bank transfer (automatic),23.65,1416.75,No,59.90486258,TRUE,FALSE,TRUE,FALSE,FALSE,1,2016-07-29,$23.65,2 Year,Two or More Lines,No Internet Service
2632-UCGVD,Male,1,Yes,No,2,2,0,Credit card (automatic),100.05,6871.9,Yes,68.68465767,FALSE,TRUE,TRUE,TRUE,TRUE,1,2015-11-05,$100.05,Month-to-Month,Two or More Lines,Fiber Optic
2634-HCZGT,Male,1,Yes,No,2,1,1,Electronic check,60.05,3229.65,Yes,53.7826811,FALSE,TRUE,TRUE,TRUE,TRUE,1,2017-02-01,$60.05,1 Year,Two or More Lines,DSL
2636-ALXXZ,Female,1,No,No,1,2,0,Electronic check,69.6,69.6,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$69.60,Month-to-Month,One Line,Fiber Optic
2636-OHFMN,Male,0,Yes,No,0,1,0,Electronic check,48.55,201,Yes,4.140061792,FALSE,TRUE,FALSE,TRUE,FALSE,1,2021-03-22,$48.55,Month-to-Month,No Phone Service,DSL
2636-SJDOU,Male,0,No,No,2,2,1,Credit card (automatic),84.3,5289.05,No,62.74080664,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-05-04,$84.30,1 Year,Two or More Lines,Fiber Optic
2637-FKFSY,Female,0,Yes,No,1,1,0,Mailed check,46.1,130.15,No,2.823210412,TRUE,FALSE,TRUE,TRUE,TRUE,1,2021-05-01,$46.10,Month-to-Month,One Line,DSL
2639-UGMAZ,Male,1,No,No,0,1,1,Electronic check,56.45,3985.35,No,70.5996457,FALSE,FALSE,FALSE,TRUE,FALSE,0,2015-09-08,$56.45,1 Year,No Phone Service,DSL
2640-LYMOV,Male,0,No,No,1,0,0,Mailed check,19.65,38.8,No,1.974554707,FALSE,FALSE,TRUE,FALSE,FALSE,0,2021-05-26,$19.65,Month-to-Month,One Line,No Internet Service
2640-PMGFL,Male,0,No,Yes,2,2,0,Electronic check,79.5,2180.55,Yes,27.42830189,FALSE,TRUE,TRUE,TRUE,TRUE,2,2019-04-13,$79.50,Month-to-Month,Two or More Lines,Fiber Optic
2642-DTVCO,Male,1,No,No,2,2,0,Electronic check,85.05,746.5,Yes,8.777189888,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-11-01,$85.05,Month-to-Month,Two or More Lines,Fiber Optic
2642-MAWLJ,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.25,717.95,No,35.45432099,TRUE,FALSE,TRUE,FALSE,FALSE,3,2018-08-12,$20.25,2 Year,One Line,No Internet Service
2645-QTLMB,Male,0,No,No,1,2,0,Electronic check,94.25,669,Yes,7.098143236,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-12-22,$94.25,Month-to-Month,One Line,Fiber Optic
2649-HWLYB,Male,0,Yes,No,2,1,2,Bank transfer (automatic),76.15,4929.55,No,64.73473408,FALSE,FALSE,TRUE,TRUE,TRUE,1,2016-03-04,$76.15,2 Year,Two or More Lines,DSL
2650-GYRYL,Male,0,Yes,Yes,1,0,1,Bank transfer (automatic),19.45,600.25,No,30.86118252,FALSE,FALSE,TRUE,FALSE,FALSE,3,2018-12-30,$19.45,1 Year,One Line,No Internet Service
2651-ZCBXV,Male,0,No,No,2,2,2,Credit card (automatic),108,5760.65,No,53.33935185,FALSE,FALSE,TRUE,TRUE,TRUE,0,2017-02-14,$108.00,2 Year,Two or More Lines,Fiber Optic
2654-VBVPB,Female,0,No,No,1,0,0,Bank transfer (automatic),19.9,19.9,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,2021-06-25,$19.90,Month-to-Month,One Line,No Internet Service
2656-FMOKZ,Female,1,No,No,2,2,0,Mailed check,74.45,1145.7,Yes,15.38885158,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-04-13,$74.45,Month-to-Month,Two or More Lines,Fiber Optic
2656-TABEH,Male,0,Yes,No,2,2,0,Electronic check,100.2,420.2,Yes,4.193612774,FALSE,TRUE,TRUE,TRUE,TRUE,1,2021-03-20,$100.20,Month-to-Month,Two or More Lines,Fiber Optic
2657-ALMWY,Female,1,Yes,No,1,2,0,Electronic check,84.95,2169.75,Yes,25.541495,TRUE,TRUE,TRUE,TRUE,TRUE,1,2019-06-10,$84.95,Month-to-Month,One Line,Fiber Optic
2657-VPXTA,Female,0,Yes,Yes,1,2,0,Electronic check,88.85,929.45,No,10.46088914,TRUE,FALSE,TRUE,TRUE,TRUE,3,2020-09-10,$88.85,Month-to-Month,One Line,Fiber Optic
2659-VXMWZ,Male,0,Yes,Yes,2,2,1,Electronic check,111.3,7482.1,Yes,67.22461815,FALSE,TRUE,TRUE,TRUE,TRUE,3,2015-12-20,$111.30,1 Year,Two or More Lines,Fiber Optic
2660-EMUBI,Male,1,No,No,2,2,0,Electronic check,95.35,898.35,Yes,9.421604615,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-10-12,$95.35,Month-to-Month,Two or More Lines,Fiber Optic
2661-GKBTK,Male,0,Yes,Yes,1,1,2,Bank transfer (automatic),76.95,4543.95,No,59.05068226,FALSE,FALSE,TRUE,TRUE,TRUE,3,2016-08-24,$76.95,2 Year,One Line,DSL
2662-NNTDK,Male,0,No,No,2,0,1,Credit card (automatic),24.8,1600.95,No,64.55443548,FALSE,FALSE,TRUE,FALSE,FALSE,0,2016-03-10,$24.80,1 Year,Two or More Lines,No Internet Service
2664-XJZNO,Male,0,Yes,Yes,1,2,2,Credit card (automatic),104.9,7559.55,No,72.064347,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-07-26,$104.90,2 Year,One Line,Fiber Optic
2665-NPTGL,Female,1,Yes,No,2,2,0,Bank transfer (automatic),98.1,2510.7,No,25.59327217,TRUE,FALSE,TRUE,TRUE,TRUE,1,2019-06-08,$98.10,Month-to-Month,Two or More Lines,Fiber Optic
2667-WYLWJ,Female,0,Yes,Yes,1,0,1,Mailed check,19.75,145,Yes,7.341772152,TRUE,TRUE,TRUE,FALSE,FALSE,3,2020-12-14,$19.75,1 Year,One Line,No Internet Service
2668-TZSPS,Male,0,No,No,1,0,0,Mailed check,20.45,20.45,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,2021-06-25,$20.45,Month-to-Month,One Line,No Internet Service
2669-OIDSD,Female,0,Yes,No,1,2,0,Credit card (automatic),100.05,4834,No,48.31584208,TRUE,FALSE,TRUE,TRUE,TRUE,1,2017-07-17,$100.05,Month-to-Month,One Line,Fiber Optic
2669-QVCRG,Female,0,No,No,2,2,0,Credit card (automatic),81.3,3190.65,No,39.24538745,TRUE,FALSE,TRUE,TRUE,TRUE,0,2018-04-19,$81.30,Month-to-Month,Two or More Lines,Fiber Optic
2672-DZUOY,Male,0,No,No,0,1,0,Electronic check,25.15,25.15,Yes,1,FALSE,TRUE,FALSE,TRUE,FALSE,0,2021-06-25,$25.15,Month-to-Month,No Phone Service,DSL
2672-HUYVI,Female,0,No,No,1,2,0,Electronic check,91.1,455.3,Yes,4.99780461,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-02-23,$91.10,Month-to-Month,One Line,Fiber Optic
2672-OJQZP,Female,0,No,No,1,1,0,Mailed check,44.75,44.75,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-06-25,$44.75,Month-to-Month,One Line,DSL
2672-TGEFF,Female,0,Yes,Yes,2,2,0,Electronic check,88.8,3340.55,No,37.61880631,TRUE,FALSE,TRUE,TRUE,TRUE,3,2018-06-07,$88.80,Month-to-Month,Two or More Lines,Fiber Optic
2673-CXQEU,Female,1,No,No,2,2,1,Electronic check,110.5,6139.5,No,55.56108597,TRUE,FALSE,TRUE,TRUE,TRUE,0,2016-12-09,$110.50,1 Year,Two or More Lines,Fiber Optic
2673-ZALNP,Female,0,No,No,1,0,1,Mailed check,19.9,173.15,No,8.701005025,TRUE,FALSE,TRUE,FALSE,FALSE,0,2020-11-03,$19.90,1 Year,One Line,No Internet Service
2674-MIAHT,Female,0,No,No,2,2,0,Mailed check,80.3,324.2,No,4.0373599,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-03-25,$80.30,Month-to-Month,Two or More Lines,Fiber Optic
2674-MLXMN,Female,1,No,No,2,2,0,Credit card (automatic),99.65,6951.15,No,69.75564476,TRUE,FALSE,TRUE,TRUE,TRUE,0,2015-10-04,$99.65,Month-to-Month,Two or More Lines,Fiber Optic
2675-DHUTR,Male,1,Yes,No,2,2,0,Electronic check,98.9,5780.7,No,58.44994944,FALSE,FALSE,TRUE,TRUE,TRUE,1,2016-09-12,$98.90,Month-to-Month,Two or More Lines,Fiber Optic
2675-IJRGJ,Male,0,No,No,1,0,2,Bank transfer (automatic),19.65,978,No,49.77099237,FALSE,FALSE,TRUE,FALSE,FALSE,0,2017-06-03,$19.65,2 Year,One Line,No Internet Service
2675-OTVVJ,Male,1,Yes,No,2,2,0,Electronic check,89.45,2807.65,No,31.38792622,FALSE,FALSE,TRUE,TRUE,TRUE,1,2018-12-14,$89.45,Month-to-Month,Two or More Lines,Fiber Optic
2676-ISHSF,Male,0,No,No,1,0,0,Mailed check,20.3,20.3,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,2021-06-25,$20.30,Month-to-Month,One Line,No Internet Service
2676-OXPPQ,Male,0,No,No,1,1,0,Bank transfer (automatic),55.7,335.65,No,6.026032316,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-01-23,$55.70,Month-to-Month,One Line,DSL
2676-SSLTO,Male,0,No,No,2,1,2,Bank transfer (automatic),66.15,3199,No,48.35978836,FALSE,FALSE,TRUE,TRUE,TRUE,0,2017-07-16,$66.15,2 Year,Two or More Lines,DSL
2680-XKKNJ,Female,0,No,No,1,1,1,Bank transfer (automatic),58.2,469.25,No,8.062714777,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-11-22,$58.20,1 Year,One Line,DSL
2682-KEVRP,Female,1,No,No,1,0,1,Mailed check,20.05,417,No,20.79800499,TRUE,FALSE,TRUE,FALSE,FALSE,0,2019-11-01,$20.05,1 Year,One Line,No Internet Service
2683-BPJSO,Male,0,Yes,No,2,2,0,Electronic check,84.45,2467.1,Yes,29.21373594,FALSE,TRUE,TRUE,TRUE,TRUE,1,2019-02-18,$84.45,Month-to-Month,Two or More Lines,Fiber Optic
2683-JXWQQ,Male,0,Yes,Yes,0,1,0,Bank transfer (automatic),33.6,2117.2,No,63.01190476,FALSE,FALSE,FALSE,TRUE,FALSE,3,2016-04-26,$33.60,Month-to-Month,No Phone Service,DSL
2684-EIWEO,Female,1,No,No,2,2,0,Credit card (automatic),91.7,2758.15,Yes,30.07797165,TRUE,TRUE,TRUE,TRUE,TRUE,0,2019-01-23,$91.70,Month-to-Month,Two or More Lines,Fiber Optic
2685-SREOM,Female,0,Yes,Yes,2,2,0,Electronic check,89.1,2368.4,Yes,26.58136925,TRUE,TRUE,TRUE,TRUE,TRUE,3,2019-05-09,$89.10,Month-to-Month,Two or More Lines,Fiber Optic
2688-BHGOG,Male,1,No,No,1,2,0,Electronic check,79.55,718.55,No,9.032683847,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-10-24,$79.55,Month-to-Month,One Line,Fiber Optic
2690-DVRVK,Male,0,Yes,Yes,1,0,1,Electronic check,20.55,99.45,No,4.839416058,FALSE,FALSE,TRUE,FALSE,FALSE,3,2021-02-28,$20.55,1 Year,One Line,No Internet Service
2691-NZETQ,Male,0,No,No,2,2,0,Electronic check,85.35,758.6,Yes,8.888107791,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-10-28,$85.35,Month-to-Month,Two or More Lines,Fiber Optic
2692-AQCPF,Female,0,Yes,No,2,2,1,Credit card (automatic),108.05,7118.9,No,65.88523832,TRUE,FALSE,TRUE,TRUE,TRUE,1,2016-01-29,$108.05,1 Year,Two or More Lines,Fiber Optic
2692-BUCFV,Male,1,No,No,1,2,0,Bank transfer (automatic),101.45,2948.6,No,29.06456382,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-02-22,$101.45,Month-to-Month,One Line,Fiber Optic
2692-PFYTJ,Female,0,No,No,2,0,0,Mailed check,25.75,25.75,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,2021-06-25,$25.75,Month-to-Month,Two or More Lines,No Internet Service
2694-CIUMO,Female,0,No,No,2,2,0,Credit card (automatic),79.55,958.25,No,12.04588309,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-07-24,$79.55,Month-to-Month,Two or More Lines,Fiber Optic
2696-ECXKC,Female,0,Yes,Yes,2,2,1,Mailed check,100.9,5448.6,No,54,TRUE,FALSE,TRUE,TRUE,TRUE,3,2017-01-25,$100.90,1 Year,Two or More Lines,Fiber Optic
2696-NARTR,Male,0,No,No,1,2,0,Electronic check,73.85,926.25,Yes,12.5423155,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-07-09,$73.85,Month-to-Month,One Line,Fiber Optic
2696-RZVZW,Male,0,Yes,No,2,0,2,Credit card (automatic),25.05,1629.2,No,65.03792415,FALSE,FALSE,TRUE,FALSE,FALSE,1,2016-02-24,$25.05,2 Year,Two or More Lines,No Internet Service
2697-NQBPF,Male,0,No,No,2,2,0,Electronic check,105.35,3540.65,No,33.60844803,FALSE,FALSE,TRUE,TRUE,TRUE,0,2018-10-07,$105.35,Month-to-Month,Two or More Lines,Fiber Optic
2700-LUEVA,Male,0,No,No,1,0,0,Credit card (automatic),20.75,20.75,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,2021-06-25,$20.75,Month-to-Month,One Line,No Internet Service
2703-AMTUL,Male,0,Yes,Yes,1,1,1,Mailed check,53.65,1939.35,No,36.14818267,FALSE,FALSE,TRUE,TRUE,TRUE,3,2018-07-22,$53.65,1 Year,One Line,DSL
2706-QZIHY,Female,0,Yes,No,2,0,2,Mailed check,25.2,387.9,No,15.39285714,TRUE,FALSE,TRUE,FALSE,FALSE,1,2020-04-13,$25.20,2 Year,Two or More Lines,No Internet Service
2709-UQGNP,Male,0,No,No,1,1,0,Mailed check,51.65,524.5,No,10.15488867,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-09-20,$51.65,Month-to-Month,One Line,DSL
2710-WYVXG,Female,0,No,No,1,1,2,Mailed check,71.1,213.35,No,3.000703235,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-04-25,$71.10,2 Year,One Line,DSL
2712-SYWAY,Female,0,No,No,2,0,0,Electronic check,25.7,25.7,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,2021-06-25,$25.70,Month-to-Month,Two or More Lines,No Internet Service
2716-GFZOR,Male,0,Yes,No,1,2,0,Credit card (automatic),86.1,3551.65,No,41.25029036,FALSE,FALSE,TRUE,TRUE,TRUE,1,2018-02-17,$86.10,Month-to-Month,One Line,Fiber Optic
2717-HVIZY,Female,0,No,Yes,1,0,0,Mailed check,20.05,163.6,No,8.159600998,TRUE,FALSE,TRUE,FALSE,FALSE,2,2020-11-19,$20.05,Month-to-Month,One Line,No Internet Service
2718-GAXQD,Female,1,Yes,Yes,1,1,0,Electronic check,46,181.6,Yes,3.947826087,TRUE,TRUE,TRUE,TRUE,TRUE,3,2021-03-27,$46.00,Month-to-Month,One Line,DSL
2718-YSKCS,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),19.6,1387.45,No,70.78826531,FALSE,FALSE,TRUE,FALSE,FALSE,3,2015-09-02,$19.60,2 Year,One Line,No Internet Service
2719-BDAQO,Male,0,No,No,1,2,0,Electronic check,93.85,1625.65,Yes,17.32179009,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-02-15,$93.85,Month-to-Month,One Line,Fiber Optic
2720-FVBQP,Female,0,Yes,Yes,2,1,0,Credit card (automatic),48.95,273.25,No,5.582226762,TRUE,FALSE,TRUE,TRUE,TRUE,3,2021-02-06,$48.95,Month-to-Month,Two or More Lines,DSL
2720-WGKHP,Male,1,No,No,2,2,0,Electronic check,94,181.7,Yes,1.932978723,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-05-28,$94.00,Month-to-Month,Two or More Lines,Fiber Optic
2722-JMONI,Female,1,Yes,No,1,1,0,Electronic check,49.55,49.55,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,2021-06-25,$49.55,Month-to-Month,One Line,DSL
2722-VOJQL,Male,0,No,No,2,2,1,Credit card (automatic),105.65,6903.1,Yes,65.33932797,FALSE,TRUE,TRUE,TRUE,TRUE,0,2016-02-15,$105.65,1 Year,Two or More Lines,Fiber Optic
2724-FJDYW,Male,0,No,Yes,0,1,1,Bank transfer (automatic),54.85,2191.7,No,39.95806746,FALSE,FALSE,FALSE,TRUE,FALSE,2,2018-03-28,$54.85,1 Year,No Phone Service,DSL
2725-IWWBA,Male,0,Yes,Yes,1,1,1,Mailed check,56.9,2560.1,No,44.99297012,FALSE,FALSE,TRUE,TRUE,TRUE,3,2017-10-26,$56.90,1 Year,One Line,DSL
2725-KXXWT,Male,0,Yes,No,1,2,0,Electronic check,90.75,90.75,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,1,2021-06-25,$90.75,Month-to-Month,One Line,Fiber Optic
2725-TTRIQ,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),84.2,5986.55,No,71.09916865,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-08-24,$84.20,2 Year,Two or More Lines,DSL
2729-VNVAP,Female,0,Yes,Yes,1,0,2,Credit card (automatic),19.8,641.35,No,32.39141414,TRUE,FALSE,TRUE,FALSE,FALSE,3,2018-11-13,$19.80,2 Year,One Line,No Internet Service
2731-GJRDG,Female,0,No,No,2,2,1,Bank transfer (automatic),109.55,3608,No,32.934733,TRUE,FALSE,TRUE,TRUE,TRUE,0,2018-10-28,$109.55,1 Year,Two or More Lines,Fiber Optic
2732-ISEZX,Female,0,No,No,1,0,0,Mailed check,20.5,104.3,No,5.087804878,TRUE,FALSE,TRUE,FALSE,FALSE,0,2021-02-21,$20.50,Month-to-Month,One Line,No Internet Service
2737-WFVYW,Female,0,No,No,0,1,0,Electronic check,45.25,85.5,Yes,1.889502762,TRUE,TRUE,FALSE,TRUE,FALSE,0,2021-05-29,$45.25,Month-to-Month,No Phone Service,DSL
2737-YNGYW,Female,0,No,No,1,2,0,Electronic check,80.55,184.1,Yes,2.285536934,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-05-17,$80.55,Month-to-Month,One Line,Fiber Optic
2739-CACDQ,Female,1,No,No,2,2,0,Credit card (automatic),82.65,1470.05,No,17.78644888,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-01-31,$82.65,Month-to-Month,Two or More Lines,Fiber Optic
2739-CCZMB,Male,0,No,Yes,1,0,0,Credit card (automatic),20.35,122,No,5.995085995,FALSE,FALSE,TRUE,FALSE,FALSE,2,2021-01-24,$20.35,Month-to-Month,One Line,No Internet Service
2740-JFBOK,Male,0,No,No,2,0,0,Electronic check,24,226.55,No,9.439583333,FALSE,FALSE,TRUE,FALSE,FALSE,0,2020-10-11,$24.00,Month-to-Month,Two or More Lines,No Internet Service
2740-TVLFN,Male,0,No,No,2,1,0,Electronic check,50.15,50.15,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-06-25,$50.15,Month-to-Month,Two or More Lines,DSL
2746-DIJLO,Female,0,No,No,2,1,1,Credit card (automatic),56.3,2364,No,41.98934281,TRUE,FALSE,TRUE,TRUE,TRUE,0,2018-01-25,$56.30,1 Year,Two or More Lines,DSL
2748-MYRVK,Female,0,No,No,2,2,1,Bank transfer (automatic),99.9,6137,Yes,61.43143143,TRUE,TRUE,TRUE,TRUE,TRUE,0,2016-06-13,$99.90,1 Year,Two or More Lines,Fiber Optic
2749-CTKAJ,Male,0,Yes,Yes,1,0,1,Mailed check,20.15,419.9,No,20.83870968,FALSE,FALSE,TRUE,FALSE,FALSE,3,2019-10-31,$20.15,1 Year,One Line,No Internet Service
2750-BJLSB,Female,0,No,No,1,2,1,Electronic check,103.7,4730.6,No,45.61812922,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-10-07,$103.70,1 Year,One Line,Fiber Optic
2753-JMMCV,Male,0,No,No,2,1,2,Credit card (automatic),74.2,4805.65,No,64.76617251,FALSE,FALSE,TRUE,TRUE,TRUE,0,2016-03-04,$74.20,2 Year,Two or More Lines,DSL
2754-SDJRD,Female,1,No,No,2,2,0,Credit card (automatic),100.15,908.55,No,9.071892162,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-10-23,$100.15,Month-to-Month,Two or More Lines,Fiber Optic
2754-VDLTR,Male,0,No,Yes,2,2,0,Electronic check,95.2,930.4,Yes,9.773109244,FALSE,TRUE,TRUE,TRUE,TRUE,2,2020-10-01,$95.20,Month-to-Month,Two or More Lines,Fiber Optic
2754-XBHTB,Female,0,No,No,1,2,0,Bank transfer (automatic),77.65,714.15,Yes,9.197037991,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-10-19,$77.65,Month-to-Month,One Line,Fiber Optic
2758-RNWXS,Male,0,No,No,1,2,1,Electronic check,89.2,3251.3,No,36.44955157,FALSE,FALSE,TRUE,TRUE,TRUE,0,2018-07-13,$89.20,1 Year,One Line,Fiber Optic
2761-OCIAX,Male,1,No,No,1,2,0,Electronic check,74.7,165.4,Yes,2.214190094,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-05-19,$74.70,Month-to-Month,One Line,Fiber Optic
2761-XECQW,Male,1,Yes,No,0,1,0,Mailed check,43.35,371.4,No,8.567474048,FALSE,FALSE,FALSE,TRUE,FALSE,1,2020-11-07,$43.35,Month-to-Month,No Phone Service,DSL
2770-NSVDG,Male,0,Yes,No,0,1,0,Electronic check,29.1,688,No,23.64261168,FALSE,FALSE,FALSE,TRUE,FALSE,1,2019-08-06,$29.10,Month-to-Month,No Phone Service,DSL
2773-MADBQ,Female,0,No,No,0,1,2,Mailed check,53.1,1901.25,No,35.80508475,TRUE,FALSE,FALSE,TRUE,FALSE,0,2018-08-01,$53.10,2 Year,No Phone Service,DSL
2773-OVBPK,Male,0,Yes,No,2,2,2,Bank transfer (automatic),111.3,7567.2,No,67.98921833,FALSE,FALSE,TRUE,TRUE,TRUE,1,2015-11-26,$111.30,2 Year,Two or More Lines,Fiber Optic
2774-LVQUS,Female,1,Yes,No,2,2,0,Electronic check,83.05,1258.3,Yes,15.15111379,TRUE,TRUE,TRUE,TRUE,TRUE,1,2020-04-21,$83.05,Month-to-Month,Two or More Lines,Fiber Optic
2775-SEFEE,Male,0,No,Yes,2,1,2,Bank transfer (automatic),61.9,,No,0,FALSE,FALSE,TRUE,TRUE,TRUE,2,2021-07-26,$0.00,2 Year,Two or More Lines,DSL
2777-PHDEI,Female,0,No,No,1,2,0,Electronic check,78.05,78.05,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$78.05,Month-to-Month,One Line,Fiber Optic
2778-OCLGR,Male,1,Yes,No,0,1,0,Bank transfer (automatic),39.1,971.3,Yes,24.84143223,FALSE,TRUE,FALSE,TRUE,FALSE,1,2019-07-01,$39.10,Month-to-Month,No Phone Service,DSL
2782-JEEBU,Male,0,No,No,0,1,0,Mailed check,36,780.15,No,21.67083333,FALSE,FALSE,FALSE,TRUE,FALSE,0,2019-10-05,$36.00,Month-to-Month,No Phone Service,DSL
2782-LFZVW,Female,0,No,No,2,1,0,Mailed check,58.95,601.6,No,10.20525869,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-09-18,$58.95,Month-to-Month,Two or More Lines,DSL
2786-GCDPI,Female,1,No,No,2,2,0,Electronic check,104.95,5222.35,No,49.76036208,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-06-03,$104.95,Month-to-Month,Two or More Lines,Fiber Optic
2788-CJQAQ,Male,0,No,No,1,0,1,Mailed check,19.45,270.2,No,13.89203085,FALSE,FALSE,TRUE,FALSE,FALSE,0,2020-05-29,$19.45,1 Year,One Line,No Internet Service
2789-CZANW,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),110.3,6997.3,No,63.43880326,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-04-13,$110.30,2 Year,Two or More Lines,Fiber Optic
2789-HQBOU,Male,0,No,No,1,2,0,Electronic check,80.35,253.8,No,3.158680772,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-04-20,$80.35,Month-to-Month,One Line,Fiber Optic
2790-XUYMV,Male,0,No,Yes,2,2,1,Credit card (automatic),85.45,6028.95,No,70.55529549,FALSE,FALSE,TRUE,TRUE,TRUE,2,2015-09-09,$85.45,1 Year,Two or More Lines,Fiber Optic
2791-SFVEW,Female,0,No,No,1,0,0,Bank transfer (automatic),20.15,238.15,No,11.81885856,TRUE,FALSE,TRUE,FALSE,FALSE,0,2020-07-31,$20.15,Month-to-Month,One Line,No Internet Service
2792-LSHWX,Female,0,No,No,1,2,0,Mailed check,83.4,83.4,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-06-25,$83.40,Month-to-Month,One Line,Fiber Optic
2792-VPPET,Male,0,No,No,1,0,0,Electronic check,20.5,76.95,No,3.753658537,FALSE,FALSE,TRUE,FALSE,FALSE,0,2021-04-02,$20.50,Month-to-Month,One Line,No Internet Service
2794-XIMMO,Male,0,Yes,No,0,1,1,Electronic check,60.45,3184.25,Yes,52.6757651,FALSE,TRUE,FALSE,TRUE,FALSE,1,2017-03-06,$60.45,1 Year,No Phone Service,DSL
2796-NNUFI,Female,0,Yes,Yes,1,0,2,Mailed check,19.95,927.1,No,46.47117794,TRUE,FALSE,TRUE,FALSE,FALSE,3,2017-09-11,$19.95,2 Year,One Line,No Internet Service
2796-UUZZO,Male,0,Yes,Yes,1,2,0,Credit card (automatic),80.3,4896.35,No,60.97571606,FALSE,FALSE,TRUE,TRUE,TRUE,3,2016-06-27,$80.30,Month-to-Month,One Line,Fiber Optic
2798-NYLMZ,Male,0,Yes,No,2,2,2,Credit card (automatic),108.55,7616,No,70.16121603,FALSE,FALSE,TRUE,TRUE,TRUE,1,2015-09-21,$108.55,2 Year,Two or More Lines,Fiber Optic
2799-ARNLO,Female,1,Yes,No,1,2,0,Electronic check,69.35,341.6,No,4.925739005,TRUE,FALSE,TRUE,TRUE,TRUE,1,2021-02-26,$69.35,Month-to-Month,One Line,Fiber Optic
2799-TSLAG,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),25.3,1748.55,No,69.11264822,TRUE,FALSE,TRUE,FALSE,FALSE,3,2015-10-23,$25.30,2 Year,Two or More Lines,No Internet Service
2800-QQUSO,Male,0,No,No,2,2,0,Electronic check,100.3,4222.95,No,42.10319043,FALSE,FALSE,TRUE,TRUE,TRUE,0,2018-01-22,$100.30,Month-to-Month,Two or More Lines,Fiber Optic
2800-VEQXM,Female,0,No,No,1,2,0,Mailed check,74.75,238.1,No,3.185284281,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-04-20,$74.75,Month-to-Month,One Line,Fiber Optic
